Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -90 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20230316:0710,82.99,23.79,4.76,3.17,0.0
20230316:0810,660.47,33.11,5.75,3.79,0.0
20230316:0910,357.92,40.58,6.86,4.07,0.0
20230316:1010,266.4,45.16,8.12,4.07,0.0
20230316:1110,160.97,45.88,8.84,3.72,0.0
20230316:1210,147.29,42.56,9.43,3.38,0.0
20230316:1310,129.51,35.98,9.62,2.97,0.0
20230316:1410,51.53,27.2,9.37,2.9,0.0
20230316:1510,35.11,17.11,8.84,2.76,0.0
20230316:1610,15.05,6.31,7.79,2.34,0.0
20230316:1710,0.0,0.0,6.36,2.41,0.0
20230316:1810,0.0,0.0,5.07,2.34,0.0
20230316:1910,0.0,0.0,3.97,2.62,0.0
20230316:2010,0.0,0.0,3.11,2.55,0.0
20230316:2110,0.0,0.0,2.19,2.34,0.0
20230316:2210,0.0,0.0,1.1,2.07,0.0
20230316:2310,0.0,0.0,0.22,1.93,0.0
20230317:0010,0.0,0.0,-0.39,1.86,0.0
20230317:0110,0.0,0.0,-0.49,1.79,0.0
20230317:0210,0.0,0.0,-0.79,1.79,0.0
20230317:0310,0.0,0.0,-1.39,1.93,0.0
20230317:0410,0.0,0.0,-1.66,2.0,0.0
20230317:0510,4.56,2.77,-1.78,2.07,0.0
20230317:0610,30.55,13.72,0.14,2.14,0.0
20230317:0710,40.58,24.13,4.56,2.48,0.0
20230317:0810,720.01,33.47,6.4,3.17,0.0
20230317:0910,533.62,40.97,8.05,3.17,0.0
20230317:1010,295.52,45.56,9.46,2.83,0.0
20230317:1110,54.26,46.27,10.59,2.55,0.0
20230317:1210,49.25,42.91,11.38,2.21,0.0
20230317:1310,47.88,36.27,11.78,1.93,0.0
20230317:1410,44.23,27.46,11.82,1.52,0.0
20230317:1510,37.39,17.34,11.38,1.03,0.0
20230317:1610,15.96,6.52,10.43,0.69,0.0
20230317:1710,0.0,0.0,8.77,0.83,0.0
20230317:1810,0.0,0.0,7.21,1.17,0.0
20230317:1910,0.0,0.0,6.6,1.31,0.0
20230317:2010,0.0,0.0,4.86,1.59,0.0
20230317:2110,0.0,0.0,3.38,1.66,0.0
20230317:2210,0.0,0.0,2.25,1.72,0.0
20230317:2310,0.0,0.0,1.29,1.79,0.0
20230318:0010,0.0,0.0,0.67,1.79,0.0
20230318:0110,0.0,0.0,0.22,1.79,0.0
20230318:0210,0.0,0.0,0.01,1.79,0.0
20230318:0310,0.0,0.0,-0.09,1.72,0.0
20230318:0410,0.0,0.0,-0.05,1.66,0.0
20230318:0510,5.93,3.09,0.14,1.59,0.0
20230318:0610,31.01,14.05,1.81,1.24,0.0
20230318:0710,43.32,24.48,6.77,0.48,0.0
20230318:0810,712.61,33.84,9.46,0.55,0.0
20230318:0910,529.47,41.36,10.51,1.1,0.0
20230318:1010,293.15,45.96,11.37,1.17,0.0
20230318:1110,57.0,46.65,12.1,1.17,0.0
20230318:1210,51.98,43.25,12.67,1.1,0.0
20230318:1310,49.7,36.57,12.97,1.1,0.0
20230318:1410,43.78,27.71,12.88,1.1,0.0
20230318:1510,37.39,17.57,12.31,1.03,0.0
20230318:1610,17.33,6.74,11.22,0.83,0.0
20230318:1710,0.0,0.0,9.99,0.48,0.0
20230318:1810,0.0,0.0,9.6,0.62,0.0
20230318:1910,0.0,0.0,9.12,0.76,0.0
20230318:2010,0.0,0.0,8.55,1.03,0.0
20230318:2110,0.0,0.0,6.73,1.31,0.0
20230318:2210,0.0,0.0,5.01,1.52,0.0
20230318:2310,0.0,0.0,3.44,1.59,0.0
20230319:0010,0.0,0.0,2.03,1.72,0.0
20230319:0110,0.0,0.0,1.09,1.72,0.0
20230319:0210,0.0,0.0,0.68,1.72,0.0
20230319:0310,0.0,0.0,0.51,1.66,0.0
20230319:0410,0.0,0.0,0.47,1.66,0.0
20230319:0510,7.3,3.41,0.57,1.59,0.0
20230319:0610,32.38,14.38,2.64,1.24,0.0
20230319:0710,43.78,24.82,8.26,0.55,0.0
20230319:0810,702.69,34.21,11.14,0.41,0.0
20230319:0910,528.06,41.75,12.27,0.9,0.0
20230319:1010,292.03,46.36,13.12,1.45,0.0
20230319:1110,63.84,47.04,13.57,1.93,0.0
20230319:1210,117.19,43.6,13.66,1.93,0.0
20230319:1310,52.9,36.87,13.62,1.72,0.0
20230319:1410,51.98,27.97,13.4,1.59,0.0
20230319:1510,40.58,17.79,12.82,1.45,0.0
20230319:1610,19.61,6.95,11.76,1.1,0.0
20230319:1710,0.0,0.0,10.34,0.69,0.0
20230319:1810,0.0,0.0,10.22,0.21,0.0
20230319:1910,0.0,0.0,9.97,0.41,0.0
20230319:2010,0.0,0.0,9.4,0.69,0.0
20230319:2110,0.0,0.0,8.91,0.83,0.0
20230319:2210,0.0,0.0,8.46,0.83,0.0
20230319:2310,0.0,0.0,8.22,0.83,0.0
20230320:0010,0.0,0.0,8.0,0.9,0.0
20230320:0110,0.0,0.0,7.65,0.97,0.0
20230320:0210,0.0,0.0,7.53,1.03,0.0
20230320:0310,0.0,0.0,7.53,1.1,0.0
20230320:0410,0.0,0.0,7.44,1.1,0.0
20230320:0510,7.75,3.73,7.37,1.1,0.0
20230320:0610,35.57,14.71,7.74,0.9,0.0
20230320:0710,79.8,25.17,9.09,0.48,0.0
20230320:0810,667.65,34.58,11.28,0.41,0.0
20230320:0910,451.38,42.14,12.56,0.76,0.0
20230320:1010,288.92,46.77,13.65,1.17,0.0
20230320:1110,64.3,47.43,14.19,1.38,0.0
20230320:1210,146.83,43.94,14.35,1.66,0.0
20230320:1310,63.38,37.16,14.15,1.66,0.0
20230320:1410,83.9,28.22,13.82,1.52,0.0
20230320:1510,57.91,18.02,13.11,1.31,0.0
20230320:1610,17.78,7.16,12.14,0.83,0.0
20230320:1710,0.0,0.0,11.4,0.34,0.0
20230320:1810,0.0,0.0,11.25,0.21,0.0
20230320:1910,0.0,0.0,10.83,0.34,0.0
20230320:2010,0.0,0.0,10.5,0.41,0.0
20230320:2110,0.0,0.0,10.21,0.41,0.0
20230320:2210,0.0,0.0,10.0,0.55,0.0
20230320:2310,0.0,0.0,9.86,0.48,0.0
20230321:0010,0.0,0.0,9.79,0.55,0.0
20230321:0110,0.0,0.0,9.91,0.41,0.0
20230321:0210,0.0,0.0,9.69,0.07,0.0
20230321:0310,0.0,0.0,9.48,0.14,0.0
20230321:0410,0.0,0.0,9.16,0.14,0.0
20230321:0510,2.74,4.06,8.86,0.14,0.0
20230321:0610,16.87,15.04,8.89,0.41,0.0
20230321:0710,0.0,0.0,10.49,0.34,0.0
20230321:0810,0.0,0.0,11.14,0.21,0.0
20230321:0910,110.72,42.53,10.98,0.41,0.0
20230321:1010,92.77,47.17,11.25,0.55,0.0
20230321:1110,62.47,47.81,11.64,0.69,0.0
20230321:1210,64.75,44.28,11.28,0.76,0.0
20230321:1310,52.9,37.45,11.1,0.62,0.0
20230321:1410,40.58,28.47,10.97,0.48,0.0
20230321:1510,25.08,18.25,10.63,0.55,0.0
20230321:1610,3.19,7.37,10.19,0.69,0.0
20230321:1710,0.0,0.0,9.65,0.62,0.0
20230321:1810,0.0,0.0,9.76,0.41,0.0
20230321:1910,0.0,0.0,9.11,0.55,0.0
20230321:2010,0.0,0.0,9.15,0.41,0.0
20230321:2110,0.0,0.0,8.98,0.21,0.0
20230321:2210,0.0,0.0,8.78,0.28,0.0
20230321:2310,0.0,0.0,8.74,0.62,0.0
20230322:0010,0.0,0.0,8.2,0.83,0.0
20230322:0110,0.0,0.0,7.97,1.03,0.0
20230322:0210,0.0,0.0,7.0,1.17,0.0
20230322:0310,0.0,0.0,6.22,1.31,0.0
20230322:0410,0.0,0.0,5.43,1.38,0.0
20230322:0510,10.49,4.38,4.53,1.52,0.0
20230322:0610,36.94,15.37,5.86,1.31,0.0
20230322:0710,0.0,0.0,9.81,1.38,0.0
20230322:0810,698.71,35.31,12.17,1.17,0.0
20230322:0910,520.85,42.92,13.96,1.52,0.0
20230322:1010,293.05,47.57,15.34,1.45,0.0
20230322:1110,127.68,48.2,16.4,1.17,0.0
20230322:1210,120.39,44.63,16.86,0.69,0.0
20230322:1310,85.73,37.74,16.87,0.55,0.0
20230322:1410,63.38,28.72,16.38,0.41,0.0
20230322:1510,65.21,18.47,15.93,0.34,0.0
20230322:1610,20.06,7.58,15.05,0.21,0.0
20230322:1710,0.0,0.0,14.22,0.34,0.0
20230322:1810,0.0,0.0,13.31,0.97,0.0
20230322:1910,0.0,0.0,12.72,1.17,0.0
20230322:2010,0.0,0.0,10.82,1.38,0.0
20230322:2110,0.0,0.0,9.14,1.52,0.0
20230322:2210,0.0,0.0,7.72,1.66,0.0
20230322:2310,0.0,0.0,6.31,1.79,0.0
20230323:0010,0.0,0.0,5.14,1.79,0.0
20230323:0110,0.0,0.0,4.41,1.86,0.0
20230323:0210,0.0,0.0,3.82,1.86,0.0
20230323:0310,0.0,0.0,3.32,1.93,0.0
20230323:0410,0.0,0.0,2.92,1.93,0.0
20230323:0510,11.86,4.7,2.62,1.93,0.0
20230323:0610,34.66,15.7,5.29,1.52,0.0
20230323:0710,46.06,26.2,11.52,1.03,0.0
20230323:0810,695.3,35.68,14.23,0.76,0.0
20230323:0910,516.76,43.31,15.69,0.34,0.0
20230323:1010,288.15,47.97,16.67,0.21,0.0
20230323:1110,60.19,48.58,17.38,0.41,0.0
20230323:1210,50.62,44.97,17.82,0.76,0.0
20230323:1310,52.44,38.03,17.9,1.38,0.0
20230323:1410,47.42,28.97,17.44,1.52,0.0
20230323:1510,39.22,18.69,16.49,1.38,0.0
20230323:1610,19.61,7.79,15.36,1.1,0.0
20230323:1710,0.0,0.0,13.97,0.62,0.0
20230323:1810,0.0,0.0,13.75,0.0,0.0
20230323:1910,0.0,0.0,13.36,0.34,0.0
20230323:2010,0.0,0.0,12.81,0.69,0.0
20230323:2110,0.0,0.0,12.22,0.9,0.0
20230323:2210,0.0,0.0,11.73,1.1,0.0
20230323:2310,0.0,0.0,11.19,1.17,0.0
20230324:0010,0.0,0.0,10.96,1.17,0.0
20230324:0110,0.0,0.0,10.42,1.17,0.0
20230324:0210,0.0,0.0,10.22,1.17,0.0
20230324:0310,0.0,0.0,10.03,1.1,0.0
20230324:0410,0.0,0.0,9.77,1.1,0.0
20230324:0510,13.22,5.03,9.21,1.24,0.0
20230324:0610,35.11,16.03,8.81,1.03,0.0
20230324:0710,49.25,26.55,12.12,0.28,0.0
20230324:0810,689.26,36.04,14.07,0.48,0.0
20230324:0910,515.57,43.7,15.32,0.97,0.0
20230324:1010,287.04,48.38,16.28,1.31,0.0
20230324:1110,60.65,48.97,16.91,1.66,0.0
20230324:1210,55.18,45.3,17.12,1.86,0.0
20230324:1310,56.09,38.32,16.93,1.86,0.0
20230324:1410,51.07,29.22,16.43,1.72,0.0
20230324:1510,39.67,18.91,15.69,1.45,0.0
20230324:1610,20.06,8.0,14.63,1.03,0.0
20230324:1710,0.0,0.0,13.16,0.83,0.0
20230324:1810,0.0,0.0,12.77,0.28,0.0
20230324:1910,0.0,0.0,12.25,0.28,0.0
20230324:2010,0.0,0.0,11.76,0.55,0.0
20230324:2110,0.0,0.0,11.37,0.62,0.0
20230324:2210,0.0,0.0,11.06,0.69,0.0
20230324:2310,0.0,0.0,10.79,0.76,0.0
20230325:0010,0.0,0.0,10.57,0.83,0.0
20230325:0110,0.0,0.0,10.48,0.83,0.0
20230325:0210,0.0,0.0,10.29,0.9,0.0
20230325:0310,0.0,0.0,10.11,1.03,0.0
20230325:0410,0.0,0.0,9.95,1.1,0.0
20230325:0510,13.22,5.35,9.88,1.1,0.0
20230325:0610,49.25,16.36,9.96,0.97,0.0
20230325:0710,84.82,26.89,11.82,0.41,0.0
20230325:0810,127.93,36.41,13.68,0.28,0.0
20230325:0910,148.28,44.09,14.84,0.9,0.0
20230325:1010,214.63,48.78,15.32,1.45,0.0
20230325:1110,109.9,49.35,15.63,1.66,0.0
20230325:1210,63.84,45.64,15.99,1.86,0.0
20230325:1310,69.31,38.61,16.04,1.93,0.0
20230325:1410,107.16,29.46,15.77,2.0,0.0
20230325:1510,60.19,19.13,15.01,1.72,0.0
20230325:1610,20.98,8.21,13.95,1.17,0.0
20230325:1710,0.0,0.0,12.63,0.9,0.0
20230325:1810,0.0,0.0,12.17,0.69,0.0
20230325:1910,0.0,0.0,11.5,0.76,0.0
20230325:2010,0.0,0.0,10.94,0.62,0.0
20230325:2110,0.0,0.0,10.43,0.41,0.0
20230325:2210,0.0,0.0,10.09,0.14,0.0
20230325:2310,0.0,0.0,9.71,0.48,0.0
20230326:0010,0.0,0.0,9.28,0.76,0.0
20230326:0110,0.0,0.0,8.92,0.9,0.0
20230326:0210,0.0,0.0,8.59,0.97,0.0
20230326:0310,0.0,0.0,7.79,1.1,0.0
20230326:0410,0.0,0.0,6.49,1.31,0.0
20230326:0510,15.5,5.67,4.89,1.45,0.0
20230326:0610,36.94,16.68,6.42,1.17,0.0
20230326:0710,49.7,27.23,11.15,0.69,0.0
20230326:0810,691.15,36.77,12.97,0.34,0.0
20230326:0910,506.68,44.48,14.23,0.69,0.0
20230326:1010,293.29,49.18,15.15,1.31,0.0
20230326:1110,71.14,49.73,15.84,1.86,0.0
20230326:1210,59.74,45.97,15.79,2.28,0.0
20230326:1310,57.46,38.89,15.39,2.28,0.0
20230326:1410,51.98,29.71,14.83,2.0,0.0
20230326:1510,40.13,19.35,14.11,1.66,0.0
20230326:1610,22.34,8.41,13.24,1.17,0.0
20230326:1710,0.0,0.0,12.25,0.83,0.0
20230326:1810,0.0,0.0,11.75,0.62,0.0
20230326:1910,0.0,0.0,11.95,0.69,0.0
20230326:2010,0.0,0.0,11.57,0.69,0.0
20230326:2110,0.0,0.0,11.32,0.76,0.0
20230326:2210,0.0,0.0,11.14,0.69,0.0
20230326:2310,0.0,0.0,10.94,0.69,0.0
20230327:0010,0.0,0.0,10.68,0.9,0.0
20230327:0110,0.0,0.0,10.54,1.03,0.0
20230327:0210,0.0,0.0,10.41,0.97,0.0
20230327:0310,0.0,0.0,8.95,1.17,0.0
20230327:0410,0.0,0.0,7.58,2.0,0.0
20230327:0510,16.42,5.99,7.92,2.07,0.0
20230327:0610,25.08,17.01,8.55,2.07,0.0
20230327:0710,17.78,27.57,8.33,2.9,0.0
20230327:0810,45.49,37.14,8.48,2.9,0.0
20230327:0910,81.4,44.87,8.85,1.72,0.0
20230327:1010,300.62,49.58,9.76,1.59,0.0
20230327:1110,157.32,50.11,11.32,1.86,0.0
20230327:1210,166.9,46.31,11.31,1.93,0.0
20230327:1310,130.42,39.17,10.54,2.28,0.0
20230327:1410,82.54,29.95,9.33,1.79,0.0
20230327:1510,61.1,19.57,9.09,1.17,0.0
20230327:1610,24.17,8.62,8.25,1.1,0.0
20230327:1710,0.0,0.0,7.49,0.97,0.0
20230327:1810,0.0,0.0,7.07,0.76,0.0
20230327:1910,0.0,0.0,7.19,0.55,0.0
20230327:2010,0.0,0.0,6.76,0.9,0.0
20230327:2110,0.0,0.0,6.54,0.9,0.0
20230327:2210,0.0,0.0,5.7,1.1,0.0
20230327:2310,0.0,0.0,5.18,1.31,0.0
20230328:0010,0.0,0.0,5.32,1.52,0.0
20230328:0110,0.0,0.0,4.19,1.66,0.0
20230328:0210,0.0,0.0,3.32,1.79,0.0
20230328:0310,0.0,0.0,2.55,1.79,0.0
20230328:0410,0.0,0.0,1.69,1.86,0.0
20230328:0510,15.5,6.31,1.06,1.93,0.0
20230328:0610,47.42,17.34,3.14,1.93,0.0
20230328:0710,86.64,27.91,4.03,2.62,0.0
20230328:0810,697.64,37.5,5.06,2.83,0.0
20230328:0910,532.77,45.26,6.37,3.1,0.0
20230328:1010,295.77,49.98,7.63,3.1,0.0
20230328:1110,61.56,50.49,8.08,3.03,0.0
20230328:1210,72.5,46.64,8.3,2.9,0.0
20230328:1310,60.65,39.45,8.56,2.83,0.0
20230328:1410,51.53,30.19,8.32,2.55,0.0
20230328:1510,47.88,19.78,8.03,2.41,0.0
20230328:1610,21.89,8.82,7.43,2.14,0.0
20230328:1710,0.0,0.0,6.38,1.72,0.0
20230328:1810,0.0,0.0,4.48,1.66,0.0
20230328:1910,0.0,0.0,3.08,1.52,0.0
20230328:2010,0.0,0.0,2.91,1.45,0.0
20230328:2110,0.0,0.0,3.18,1.38,0.0
20230328:2210,0.0,0.0,3.76,1.24,0.0
20230328:2310,0.0,0.0,4.25,1.1,0.0
20230329:0010,0.0,0.0,3.98,1.1,0.0
20230329:0110,0.0,0.0,3.66,1.03,0.0
20230329:0210,0.0,0.0,3.33,0.76,0.0
20230329:0310,0.0,0.0,3.12,0.69,0.0
20230329:0410,0.0,0.0,2.96,0.62,0.0
20230329:0510,15.96,6.64,2.78,0.69,0.0
20230329:0610,35.11,17.67,3.22,0.62,0.0
20230329:0710,62.47,28.25,4.44,0.14,0.0
20230329:0810,702.55,37.86,5.68,0.69,0.0
20230329:0910,519.79,45.65,6.35,1.17,0.0
20230329:1010,308.13,50.38,7.47,1.79,0.0
20230329:1110,62.02,50.87,8.22,2.48,0.0
20230329:1210,56.09,46.97,8.24,2.55,0.0
20230329:1310,53.81,39.73,8.33,2.55,0.0
20230329:1410,48.34,30.43,8.0,2.34,0.0
20230329:1510,35.11,20.0,7.7,1.86,0.0
20230329:1610,20.06,9.03,7.09,1.31,0.0
20230329:1710,0.0,0.0,6.35,0.9,0.0
20230329:1810,0.0,0.0,6.24,0.62,0.0
20230329:1910,0.0,0.0,5.89,0.55,0.0
20230329:2010,0.0,0.0,5.7,0.41,0.0
20230329:2110,0.0,0.0,5.5,0.34,0.0
20230329:2210,0.0,0.0,5.37,0.34,0.0
20230329:2310,0.0,0.0,5.15,0.69,0.0
20230330:0010,0.0,0.0,5.01,0.69,0.0
20230330:0110,0.0,0.0,4.73,0.69,0.0
20230330:0210,0.0,0.0,4.63,0.83,0.0
20230330:0310,0.0,0.0,4.5,0.9,0.0
20230330:0410,0.0,0.0,4.46,0.9,0.0
20230330:0510,17.33,6.95,4.47,0.97,0.0
20230330:0610,36.94,17.99,5.28,0.62,0.0
20230330:0710,49.25,28.59,7.17,0.48,0.0
20230330:0810,696.25,38.22,8.54,1.03,0.0
20230330:0910,453.05,46.03,9.66,1.45,0.0
20230330:1010,282.38,50.77,10.59,1.79,0.0
20230330:1110,61.1,51.25,11.27,2.0,0.0
20230330:1210,57.91,47.3,11.7,2.14,0.0
20230330:1310,56.54,40.0,11.78,2.14,0.0
20230330:1410,92.11,30.67,11.68,2.0,0.0
20230330:1510,63.84,20.21,11.26,1.79,0.0
20230330:1610,21.89,9.23,10.39,1.38,0.0
20230330:1710,0.0,0.0,9.37,0.9,0.0
20230330:1810,0.0,0.0,8.83,0.41,0.0
20230330:1910,0.0,0.0,8.55,0.21,0.0
20230330:2010,0.0,0.0,8.25,0.41,0.0
20230330:2110,0.0,0.0,8.08,0.55,0.0
20230330:2210,0.0,0.0,7.99,0.28,0.0
20230330:2310,0.0,0.0,7.91,0.28,0.0
20230331:0010,0.0,0.0,7.65,0.55,0.0
20230331:0110,0.0,0.0,7.41,0.69,0.0
20230331:0210,0.0,0.0,7.12,0.83,0.0
20230331:0310,0.0,0.0,6.89,0.9,0.0
20230331:0410,0.0,0.0,6.62,1.03,0.0
20230331:0510,20.06,7.27,6.1,1.1,0.0
20230331:0610,63.84,18.31,7.23,0.62,0.0
20230331:0710,82.54,28.93,9.93,0.28,0.0
20230331:0810,302.58,38.58,10.98,0.69,0.0
20230331:0910,348.39,46.41,11.95,1.31,0.0
20230331:1010,282.76,51.17,12.58,1.72,0.0
20230331:1110,149.11,51.62,13.23,2.07,0.0
20230331:1210,155.5,47.62,13.58,2.21,0.0
20230331:1310,144.1,40.28,13.47,2.0,0.0
20230331:1410,112.63,30.9,13.24,1.72,0.0
20230331:1510,67.49,20.42,12.66,1.24,0.0
20230331:1610,22.34,9.43,12.02,0.48,0.0
20230331:1710,0.0,0.0,11.51,0.07,0.0
20230331:1810,0.0,0.0,11.16,0.28,0.0
20230331:1910,0.0,0.0,11.07,0.34,0.0
20230331:2010,0.0,0.0,10.74,0.62,0.0
20230331:2110,0.0,0.0,10.26,0.76,0.0
20230331:2210,0.0,0.0,10.02,0.83,0.0
20230331:2310,0.0,0.0,10.05,0.76,0.0
20230401:0010,0.0,0.0,10.0,0.55,0.0
20230401:0110,0.0,0.0,9.97,0.48,0.0
20230401:0210,0.0,0.0,9.62,0.69,0.0
20230401:0310,0.0,0.0,8.99,0.83,0.0
20230401:0410,0.0,0.0,9.09,0.76,0.0
20230401:0510,3.19,7.59,9.59,0.69,0.0
20230401:0610,16.42,18.64,9.29,0.83,0.0
20230401:0710,25.99,29.27,10.45,2.41,0.0
20230401:0810,61.65,38.94,10.23,3.86,0.0
20230401:0910,79.0,46.8,10.18,3.45,0.0
20230401:1010,122.09,51.57,10.51,2.28,0.0
20230401:1110,153.67,51.99,12.63,2.34,0.0
20230401:1210,148.2,47.95,12.31,2.69,0.0
20230401:1310,91.2,40.55,12.07,1.93,0.0
20230401:1410,99.41,31.13,11.16,1.72,0.0
20230401:1510,49.7,20.63,10.92,1.66,0.0
20230401:1610,28.27,9.63,10.13,1.45,0.0
20230401:1710,0.0,0.0,9.23,0.55,0.0
20230401:1810,0.0,0.0,8.6,0.48,0.0
20230401:1910,0.0,0.0,9.77,0.76,0.0
20230401:2010,0.0,0.0,9.13,0.76,0.0
20230401:2110,0.0,0.0,7.64,1.03,0.0
20230401:2210,0.0,0.0,6.98,1.1,0.0
20230401:2310,0.0,0.0,6.83,1.1,0.0
20230402:0010,0.0,0.0,6.93,1.24,0.0
20230402:0110,0.0,0.0,6.11,1.24,0.0
20230402:0210,0.0,0.0,5.11,1.31,0.0
20230402:0310,0.0,0.0,4.44,1.38,0.0
20230402:0410,0.0,0.0,4.13,1.38,0.0
20230402:0510,21.89,7.91,3.81,1.31,0.0
20230402:0610,41.95,18.96,6.54,1.1,0.0
20230402:0710,67.94,29.6,10.33,0.83,0.0
20230402:0810,618.17,39.29,12.17,0.55,0.0
20230402:0910,321.34,47.18,13.43,0.07,0.0
20230402:1010,308.69,51.96,14.19,1.03,0.0
20230402:1110,183.77,52.37,13.35,0.97,0.0
20230402:1210,168.72,48.27,13.93,0.07,0.0
20230402:1310,146.38,40.82,14.78,0.55,0.0
20230402:1410,31.92,31.37,14.44,0.55,0.0
20230402:1510,49.25,20.84,14.19,0.69,0.0
20230402:1610,26.45,9.83,13.5,0.34,0.0
20230402:1710,0.0,0.0,13.09,0.21,0.0
20230402:1810,0.0,0.0,12.48,0.55,0.0
20230402:1910,0.0,0.0,12.72,0.69,0.0
20230402:2010,0.0,0.0,11.97,1.1,0.0
20230402:2110,0.0,0.0,9.52,1.38,0.0
20230402:2210,0.0,0.0,8.06,1.59,0.0
20230402:2310,0.0,0.0,6.65,1.79,0.0
20230403:0010,0.0,0.0,5.53,2.07,0.0
20230403:0110,0.0,0.0,4.98,2.14,0.0
20230403:0210,0.0,0.0,4.85,2.34,0.0
20230403:0310,0.0,0.0,5.06,2.48,0.0
20230403:0410,0.0,0.0,5.59,2.62,0.0
20230403:0510,24.17,8.22,6.53,2.76,0.0
20230403:0610,63.38,19.27,8.69,3.24,0.0
20230403:0710,104.88,29.93,10.2,3.93,0.0
20230403:0810,116.71,39.65,11.19,4.28,0.0
20230403:0910,129.28,47.56,11.57,4.62,0.0
20230403:1010,291.97,52.35,11.75,4.62,0.0
20230403:1110,118.11,52.74,11.92,4.69,0.0
20230403:1210,62.47,48.59,11.9,4.34,0.0
20230403:1310,52.44,41.09,11.27,3.66,0.0
20230403:1410,36.02,31.6,10.41,3.93,0.0
20230403:1510,17.33,21.05,9.14,3.59,0.0
20230403:1610,5.02,10.03,8.47,3.52,0.0
20230403:1710,0.0,0.0,7.71,3.24,0.0
20230403:1810,0.0,0.0,7.14,2.48,0.0
20230403:1910,0.0,0.0,6.17,2.55,0.0
20230403:2010,0.0,0.0,5.58,2.21,0.0
20230403:2110,0.0,0.0,5.24,1.79,0.0
20230403:2210,0.0,0.0,5.0,1.59,0.0
20230403:2310,0.0,0.0,4.81,1.45,0.0
20230404:0010,0.0,0.0,4.86,1.38,0.0
20230404:0110,0.0,0.0,4.44,1.45,0.0
20230404:0210,0.0,0.0,4.26,1.66,0.0
20230404:0310,0.0,0.0,4.14,1.79,0.0
20230404:0410,0.0,0.0,3.9,1.93,0.0
20230404:0510,20.98,8.53,3.8,2.14,0.0
20230404:0610,59.28,19.59,4.1,2.21,0.0
20230404:0710,105.34,30.26,5.02,3.31,0.0
20230404:0810,304.28,40.0,6.07,3.79,0.0
20230404:0910,364.68,47.93,6.99,3.86,0.0
20230404:1010,304.91,52.74,7.46,3.72,0.0
20230404:1110,179.67,53.11,7.42,3.45,0.0
20230404:1210,127.68,48.91,7.37,3.17,0.0
20230404:1310,77.98,41.35,7.23,2.83,0.0
20230404:1410,40.13,31.82,6.87,2.69,0.0
20230404:1510,36.48,21.25,6.37,2.55,0.0
20230404:1610,25.54,10.23,5.76,2.34,0.0
20230404:1710,0.0,0.0,5.1,2.34,0.0
20230404:1810,0.0,0.0,4.46,2.28,0.0
20230404:1910,0.0,0.0,3.34,2.48,0.0
20230404:2010,0.0,0.0,2.97,2.48,0.0
20230404:2110,0.0,0.0,2.69,2.41,0.0
20230404:2210,0.0,0.0,2.52,2.28,0.0
20230404:2310,0.0,0.0,2.37,1.93,0.0
20230405:0010,0.0,0.0,2.23,1.79,0.0
20230405:0110,0.0,0.0,2.25,1.66,0.0
20230405:0210,0.0,0.0,2.11,1.66,0.0
20230405:0310,0.0,0.0,1.99,1.59,0.0
20230405:0410,0.0,0.0,1.9,1.66,0.0
20230405:0510,12.31,8.84,1.89,1.72,0.0
20230405:0610,23.26,19.91,2.4,1.72,0.0
20230405:0710,57.0,30.59,3.67,1.66,0.0
20230405:0810,100.55,40.35,5.06,1.52,0.0
20230405:0910,111.92,48.31,6.54,1.17,0.0
20230405:1010,100.55,53.13,7.69,0.69,0.0
20230405:1110,82.54,53.47,8.64,0.0,0.0
20230405:1210,159.6,49.22,8.68,0.83,0.0
20230405:1310,88.92,41.62,8.88,1.17,0.0
20230405:1410,51.53,32.05,8.67,1.1,0.0
20230405:1510,54.26,21.46,8.62,0.97,0.0
20230405:1610,19.15,10.42,8.25,0.83,0.0
20230405:1710,0.0,0.0,7.76,0.62,0.0
20230405:1810,0.0,0.0,7.38,0.34,0.0
20230405:1910,0.0,0.0,3.94,1.24,0.0
20230405:2010,0.0,0.0,3.32,1.31,0.0
20230405:2110,0.0,0.0,2.79,1.45,0.0
20230405:2210,0.0,0.0,2.52,1.59,0.0
20230405:2310,0.0,0.0,2.62,1.66,0.0
20230406:0010,0.0,0.0,2.28,1.72,0.0
20230406:0110,0.0,0.0,1.92,1.79,0.0
20230406:0210,0.0,0.0,1.8,1.86,0.0
20230406:0310,0.0,0.0,1.41,1.93,0.0
20230406:0410,0.0,0.0,1.12,2.0,0.0
20230406:0510,24.17,9.15,1.33,2.0,0.0
20230406:0610,47.88,20.22,2.69,2.21,0.0
20230406:0710,78.43,30.91,4.6,2.07,0.0
20230406:0810,693.06,40.7,6.26,2.07,0.0
20230406:0910,512.94,48.68,7.62,2.28,0.0
20230406:1010,296.46,53.51,8.76,2.0,0.0
20230406:1110,180.58,53.84,9.91,1.31,0.0
20230406:1210,129.05,49.53,10.05,0.9,0.0
20230406:1310,82.99,41.88,10.31,1.03,0.0
20230406:1410,55.63,32.27,9.53,1.45,0.0
20230406:1510,61.56,21.66,9.35,1.45,0.0
20230406:1610,30.1,10.62,8.71,1.1,0.0
